id,timestamp_,description,area,latitude,longitude,district,freeway,direction,postmile_state,postmile_abs,duration
18453406,2019-01-02 06:29:00,1182-Trfc Collision-No Inj,Contra Costa,37.996431,-122.116998,4,4,W,R9.37,9.626,4.0
18453407,2019-01-02 06:26:00,20002-Hit and Run No Injuries,Oakland,37.821923999999996,-122.259336,4,580,E,44.515,60.6,21.0
18453413,2019-01-02 06:36:00,1125-Traffic Hazard,San Francisco,37.733096,-122.405622,4,101,S,1.769,430.1,15.0
18453415,2019-01-02 06:43:00,1183-Trfc Collision-Unkn Inj,Dublin FSP,37.739837,-121.59028899999998,4,580,W,R1.858,17.9,71.0
18453416,2019-01-02 06:41:00,1183-Trfc Collision-Unkn Inj,Dublin,37.739837,-121.59028899999998,4,580,W,R1.858,17.9,74.0
18453421,2019-01-02 06:47:00,1183-Trfc Collision-Unkn Inj,Dublin FSP,37.718043,-121.66644,4,580,W,R6.497,22.5,55.0
18453422,2019-01-02 06:45:00,1125-Traffic Hazard,San Francisco,37.732277,-122.414904,4,280,S,R3.827,53.8,2.0
18453423,2019-01-02 06:46:00,1182-Trfc Collision-No Inj,Hollister Gilroy,37.135611,-121.63620900000001,4,101,S,R16.292,365.6,38.0
18453428,2019-01-02 06:53:00,1183-Trfc Collision-Unkn Inj,San Francisco,37.752501,-122.402997,4,101,S,3.269,431.6,62.0
18453429,2019-01-02 06:52:00,1125-Traffic Hazard,San Jose,37.335708000000004,-121.93460400000001,4,880,N,1.4,1.4,21.0
18453441,2019-01-02 06:55:00,1183-Trfc Collision-Unkn Inj,San Francisco FSP,37.752501,-122.402997,4,101,S,3.269,431.6,34.0
18453445,2019-01-02 07:01:00,20002-Hit and Run No Injuries,San Jose FSP,37.366436,-121.90103400000001,4,880,N,4.2,4.2,31.0
18453446,2019-01-02 06:59:00,20002-Hit and Run No Injuries,San Jose,37.366436,-121.90103400000001,4,880,N,4.2,4.2,14.0
18453451,2019-01-02 07:08:00,1125-Traffic Hazard,San Jose,37.392278000000005,-121.99999299999999,4,101,S,44.126,393.8,2.0
18453452,2019-01-02 07:05:00,1125-Traffic Hazard,Contra Costa,38.011402000000004,-121.864671,4,4,W,24.434,24.061,49.0
18453453,2019-01-02 07:00:00,1182-Trfc Collision-No Inj,San Jose,37.333642,-121.93728700000001,4,880,N,1.2,1.2,5.0
18453461,2019-01-02 07:12:00,1125-Traffic Hazard,Solano FSP,38.323265,-122.025402,4,80,W,R23.004,50.5,41.0
18453462,2019-01-02 07:11:00,1125-Traffic Hazard,Solano,38.323265,-122.025402,4,80,W,R23.004,50.5,19.0
18453463,2019-01-02 07:09:00,1125-Traffic Hazard,Redwood City,37.545796,-122.288956,4,101,N,11.213,413.4,2.0
18453489,2019-01-02 07:34:00,1183-Trfc Collision-Unkn Inj,San Jose,37.259710999999996,-121.968878,4,85,S,R11.224,11.4,13.0
18453490,2019-01-02 07:33:00,1179-Trfc Collision-1141 Enrt,San Jose FSP,37.274669,-122.003628,4,85,S,R13.424,13.6,1.0
18453491,2019-01-02 07:31:00,1179-Trfc Collision-1141 Enrt,San Jose,37.274669,-122.003628,4,85,S,R13.424,13.6,68.0
18453511,2019-01-02 07:51:00,1125-Traffic Hazard,Hollister Gilroy,37.153031,-121.65239199999999,4,101,N,R17.829,367.1,2.0
18453513,2019-01-02 07:48:00,1125-Traffic Hazard,Marin,37.878974,-122.514399,4,101,N,4.776,445.3,5.0
18453520,2019-01-02 07:55:00,1125-Traffic Hazard,Oakland,37.788447999999995,-122.25120600000001,4,880,S,30.073,40.3,15.0
18453521,2019-01-02 07:54:00,1125-Traffic Hazard,Oakland FSP,37.788447999999995,-122.25120600000001,4,880,S,30.073,40.3,16.0
18453526,2019-01-02 08:01:00,1182-Trfc Collision-No Inj,San Jose,37.259710999999996,-121.968878,4,85,S,R11.224,11.4,116.0
18453537,2019-01-02 08:11:00,1179-Trfc Collision-1141 Enrt,Redwood City FSP,37.45212,-122.126903,4,101,S,52.526,402.2,2.0
18453538,2019-01-02 08:09:00,1179-Trfc Collision-1141 Enrt,Redwood City,37.45212,-122.126903,4,101,S,52.526,402.2,32.0
18453555,2019-01-02 08:23:00,1125A-Animal Hazard,San Jose,37.306689,-121.81995,4,101,N,31.967,381.6,2.0
18453571,2019-01-02 08:35:00,1182-Trfc Collision-No Inj,San Jose FSP,37.259710999999996,-121.968878,4,85,S,R11.224,11.4,0.0
18453578,2019-01-02 08:39:00,1182-Trfc Collision-No Inj,San Jose,37.29841,-121.940389,4,17,S,12.647,25.2,46.0
18453582,2019-01-02 08:46:00,FIRE-Report of Fire,San Jose,37.364271,-121.843933,4,680,S,M2.078,2.095,7.0
18453583,2019-01-02 08:44:00,1183-Trfc Collision-Unkn Inj,San Jose,37.295685,-122.027103,4,85,N,R15.424,15.6,2.0
18453584,2019-01-02 08:41:00,1182-Trfc Collision-No Inj,Redwood City,37.444252,-122.26911899999999,4,280,S,R4.993,27.0,31.0
18453590,2019-01-02 08:53:00,1125-Traffic Hazard,Redwood City FSP,37.411776,-122.07728600000002,4,101,N,48.563,398.2,4.0
18453591,2019-01-02 08:52:00,1125-Traffic Hazard,Redwood City,37.411776,-122.07728600000002,4,101,N,48.563,398.2,0.0
18453598,2019-01-02 08:54:00,1125-Traffic Hazard,Marin,37.90586,-122.51511799999999,4,101,N,6.676,447.2,2.0
18453603,2019-01-02 08:59:00,1125-Traffic Hazard,San Francisco FSP,37.781729999999996,-122.39725200000001,4,80,W,5.24,1.7,1.0
18453610,2019-01-02 09:14:00,1125-Traffic Hazard,Solano FSP,38.358413,-121.97396,4,80,E,R26.806,54.3,14.0
18453611,2019-01-02 09:11:00,1125-Traffic Hazard,Solano,38.358413,-121.97396,4,80,E,R26.806,54.3,17.0
18453612,2019-01-02 09:10:00,1183-Trfc Collision-Unkn Inj,Contra Costa FSP,38.010708,-122.017546,4,4,W,R15.75,15.413,13.0
18453613,2019-01-02 09:08:00,1183-Trfc Collision-Unkn Inj,Contra Costa,38.010708,-122.017546,4,4,W,R15.75,15.413,71.0
18453625,2019-01-02 09:21:00,1125-Traffic Hazard,San Francisco,37.714126,-122.45138100000001,4,280,S,R1.127,51.1,10.0
18453626,2019-01-02 09:20:00,1183-Trfc Collision-Unkn Inj,Solano FSP,38.354411,-121.97866,4,80,W,R26.406,53.9,8.0
18453627,2019-01-02 09:19:00,1183-Trfc Collision-Unkn Inj,Solano,38.354411,-121.97866,4,80,W,R26.406,53.9,9.0
18453639,2019-01-02 09:35:00,1125-Traffic Hazard,Oakland,37.824282000000004,-122.267975,4,980,E,,2.0,3.0
18453645,2019-01-02 09:41:00,1182-Trfc Collision-No Inj,Dublin,37.707012,-121.72823100000001,4,580,E,9.816,26.0,31.0
18453648,2019-01-02 09:46:00,MZP-Assist CT with Maintenance,San Jose,37.317211,-121.94013899999999,4,880,N,0,0.0,160.0
18453649,2019-01-02 09:45:00,1125-Traffic Hazard,Contra Costa,37.95548,-122.05338200000001,4,680,N,R18.434,49.937,32.0
18453656,2019-01-02 09:49:00,1125-Traffic Hazard,Oakland,37.824967,-122.30555,4,80,E,2.49,7.8,5.0
18453659,2019-01-02 09:57:00,1125A-Animal Hazard,San Jose,37.297607,-121.81159299999999,4,101,S,31.23,380.9,39.0
18453660,2019-01-02 09:54:00,BREAK-Traffic Break,Hayward,37.484773,-121.93449199999999,4,880,S,2.273,12.5,10.0
18453669,2019-01-02 10:03:00,1125-Traffic Hazard,Contra Costa FSP,37.95548,-122.05338200000001,4,680,N,R18.434,49.937,4.0
18453678,2019-01-02 10:11:00,20001-Hit and Run w/Injuries,San Francisco,37.676438,-122.47069499999999,4,280,S,R25.16,47.7,124.0
18453679,2019-01-02 10:10:00,1183-Trfc Collision-Unkn Inj,San Jose,37.367433,-121.90098300000001,4,880,N,4.3,4.3,138.0
18453683,2019-01-02 10:18:00,1183-Trfc Collision-Unkn Inj,San Jose,37.371501,-121.901978,4,880,S,4.6,4.6,
18453684,2019-01-02 10:13:00,1125-Traffic Hazard,Contra Costa,38.017951000000004,-121.89406100000001,4,4,E,22.777,22.429000000000002,36.0
18453689,2019-01-02 10:23:00,1125-Traffic Hazard,San Jose,37.317132,-121.933567,4,280,S,L5,5.0,18.0
18453690,2019-01-02 10:19:00,1125-Traffic Hazard,Contra Costa,38.013095,-122.001843,4,4,W,R16.598,16.262999999999998,31.0
18453698,2019-01-02 10:29:00,1183-Trfc Collision-Unkn Inj,San Jose,37.341077,-121.900085,4,87,N,6.4,6.414,25.0
18453712,2019-01-02 10:52:00,1125-Traffic Hazard,Dublin,37.642905,-121.887258,4,680,S,R15.504,25.045,20.0
18453719,2019-01-02 10:54:00,1125-Traffic Hazard,Redwood City,37.502982,-122.33171000000002,4,280,N,10.354,32.9,29.0
18453724,2019-01-02 10:59:00,1125-Traffic Hazard,Oakland,37.824282000000004,-122.267975,4,580,W,45.267,61.2,17.0
18453733,2019-01-02 11:12:00,1125-Traffic Hazard,San Francisco,37.698586999999996,-122.47164,4,280,S,R26.76,49.3,1.0
18453739,2019-01-02 11:18:00,1125-Traffic Hazard,Solano,38.069722,-122.226905,4,80,E,0.615,28.1,10.0
18453740,2019-01-02 11:17:00,1125-Traffic Hazard,Redwood City,37.494977,-122.228052,4,101,N,6.313,408.5,11.0
18453750,2019-01-02 11:23:00,1183-Trfc Collision-Unkn Inj,Solano,38.387652,-121.93468999999999,4,80,W,29.82,57.3,92.0
18453761,2019-01-02 11:29:00,1125-Traffic Hazard,San Jose,37.252873,-121.95753700000002,4,17,N,9.147,21.7,106.0
18453762,2019-01-02 11:28:00,1125-Traffic Hazard,San Jose,37.347498,-121.840876,4,680,N,M0.819,0.794,2.0
18453771,2019-01-02 11:34:00,1183-Trfc Collision-Unkn Inj,Castro Valley,37.693236,-122.05211399999999,4,580,E,R28.016,44.2,105.0
18453781,2019-01-02 11:45:00,1125-Traffic Hazard,Woodland,38.538957,-121.736787,4,80,E,0.1,72.3,38.0
18453782,2019-01-02 11:44:00,1182-Trfc Collision-No Inj,San Jose,37.290490000000005,-121.87113400000001,4,87,N,2.574,2.57,24.0
18453787,2019-01-02 11:47:00,1125A-Animal Hazard,Hollister Gilroy,37.239903999999996,-121.784888,4,85,N,1,1.0,100.0
18453798,2019-01-02 12:06:00,1183-Trfc Collision-Unkn Inj,Dublin,37.643095,-121.88715800000001,4,680,N,R15.514,25.026999999999997,13.0
18453799,2019-01-02 12:05:00,CFIRE-Car Fire,Marin,37.944918,-122.485803,4,580,W,3.067,74.6,37.0
18453800,2019-01-02 12:04:00,1125A-Animal Hazard,Contra Costa,37.994341,-122.070209,4,4,E,12.643,12.357999999999999,17.0
18453809,2019-01-02 12:15:00,1125-Traffic Hazard,San Jose,37.366251,-121.90556799999999,4,101,N,38.563,388.2,4.0
18453831,2019-01-02 12:33:00,1183-Trfc Collision-Unkn Inj,Oakland FSP,37.764022,-122.216843,4,880,N,27.473,37.7,43.0
18453832,2019-01-02 12:32:00,1125-Traffic Hazard,Redwood City,37.496806,-122.234467,4,101,N,6.713,408.9,15.0
18453833,2019-01-02 12:31:00,1183-Trfc Collision-Unkn Inj,Oakland,37.764022,-122.216843,4,880,N,27.473,37.7,3.0
18453834,2019-01-02 12:30:00,1183-Trfc Collision-Unkn Inj,Santa Rosa,38.479714,-122.733741,4,101,S,23.458,491.2,35.0
18453839,2019-01-02 12:36:00,1125-Traffic Hazard,Santa Rosa,38.622663,-122.87828600000002,4,101,N,36.754,504.7,14.0
18453847,2019-01-02 12:42:00,1125-Traffic Hazard,San Francisco,37.808253,-122.366974,4,80,E,7.64,4.1,1.0
18453850,2019-01-02 12:49:00,1125-Traffic Hazard,Oakland FSP,37.797358,-122.272209,4,880,S,31.473,41.7,44.0
18453851,2019-01-02 12:48:00,1125-Traffic Hazard,Oakland,37.797358,-122.272209,4,880,S,31.473,41.7,30.0
18453858,2019-01-02 12:53:00,1125-Traffic Hazard,Hollister Gilroy,37.209444,-121.7225,4,101,N,R23.329,372.6,12.0
18453859,2019-01-02 12:47:00,20002-Hit and Run No Injuries,San Jose,37.29841,-121.940389,4,17,S,12.647,25.2,41.0
18453864,2019-01-02 12:57:00,TADV-Traffic Advisory,Solano,38.418702,-121.89433400000001,4,80,W,32.82,60.3,1.0
18453869,2019-01-02 13:02:00,1125-Traffic Hazard,Hollister Gilroy,37.241667,-121.76833300000001,4,101,N,R26.729,376.0,2.0
18453873,2019-01-02 13:06:00,1125-Traffic Hazard,Dublin,37.700103999999996,-121.77881200000002,4,580,E,12.716,28.9,23.0
18453883,2019-01-02 13:08:00,1125-Traffic Hazard,Redwood City,37.42237,-122.226329,4,280,S,R2.093,24.1,2.0
18453884,2019-01-02 13:07:00,1182-Trfc Collision-No Inj,Dublin,37.739335,-121.59082,4,580,E,R1.645,17.8,35.0
18453891,2019-01-02 13:15:00,1125-Traffic Hazard,Contra Costa,37.8969,-122.101841,4,24,E,R7.352,11.7,99.0
18453912,2019-01-02 13:30:00,1125-Traffic Hazard,Redwood City,37.410559,-122.198806,4,280,N,R0.293,22.3,16.0
18453920,2019-01-02 13:36:00,BREAK-Traffic Break,Dublin,37.469955,-121.908648,4,680,S,M0.44,10.349,4.0
18453921,2019-01-02 13:35:00,1125-Traffic Hazard,Oakland,37.815853999999995,-122.251271,4,580,W,44.167,60.1,22.0
18453929,2019-01-02 13:40:00,1179-Trfc Collision-1141 Enrt,Santa Rosa,38.328681,-122.71263300000001,4,101,N,13.247,481.2,128.0
18453930,2019-01-02 13:39:00,1125-Traffic Hazard,Hollister Gilroy,37.253029999999995,-121.78876299999999,4,101,N,R28.129,377.4,3.0
18453932,2019-01-02 13:46:00,20002-Hit and Run No Injuries,Contra Costa,37.941058,-122.06018300000001,4,680,S,R17.358,48.913000000000004,2.0
18453948,2019-01-02 13:54:00,1125-Traffic Hazard,Solano,38.051564,-122.22948600000001,4,80,W,13.354,26.7,6.0
18453952,2019-01-02 14:03:00,1179-Trfc Collision-1141 Enrt,Dublin,37.74135,-121.580823,4,580,W,R1.358,17.4,71.0
18453954,2019-01-02 13:57:00,1125-Traffic Hazard,Marin,37.944790999999995,-122.48558,4,580,E,3.237,74.7,15.0
18453957,2019-01-02 14:01:00,1125-Traffic Hazard,Oakland,37.93209,-122.39983899999999,4,580,W,6.053,69.8,24.0
18453963,2019-01-02 14:10:00,1182-Trfc Collision-No Inj,Dublin,37.585063,-121.87266699999999,4,680,N,R10.78,20.767,78.0
18453964,2019-01-02 14:09:00,1125-Traffic Hazard,Oakland,37.830669,-122.293345,4,580,W,47.067,63.0,13.0
18453969,2019-01-02 14:18:00,1182-Trfc Collision-No Inj,Redwood City,37.499175,-122.239544,4,101,S,7.076,409.3,20.0
18453970,2019-01-02 14:16:00,1125-Traffic Hazard,Oakland FSP,37.844073,-122.29763999999999,4,80,E,4.29,9.6,14.0
18453971,2019-01-02 14:15:00,1125-Traffic Hazard,Oakland,37.844073,-122.29763999999999,4,80,E,4.29,9.6,4.0
18453978,2019-01-02 14:20:00,1183-Trfc Collision-Unkn Inj,Dublin,37.720067,-121.65861299999999,4,580,W,R5.958,22.0,58.0
18453979,2019-01-02 14:19:00,1182-Trfc Collision-No Inj,San Jose,37.317132,-121.933567,4,280,S,L5,5.0,6.0
18453985,2019-01-02 14:27:00,1125-Traffic Hazard,San Jose,37.290490000000005,-121.87113400000001,4,87,N,2.574,2.57,38.0
18453987,2019-01-02 14:23:00,1125-Traffic Hazard,Oakland,37.797358,-122.272209,4,880,S,31.473,41.7,25.0
18453988,2019-01-02 14:21:00,1182-Trfc Collision-No Inj,Solano,38.392496,-121.92848899999998,4,80,W,30.22,57.7,49.0
18453995,2019-01-02 14:32:00,1182-Trfc Collision-No Inj,Hayward,37.717396,-122.175123,4,880,S,23.473,33.7,55.0
18453996,2019-01-02 14:31:00,1125-Traffic Hazard,San Jose,37.396166,-121.907568,4,880,N,6.3,6.3,3.0
18453997,2019-01-02 14:28:00,1179-Trfc Collision-1141 Enrt,Oakland,37.841363,-122.29704199999999,4,80,E,4.09,9.4,100.0
18454006,2019-01-02 14:37:00,1125-Traffic Hazard,Oakland FSP,37.874502,-122.306023,4,80,E,6.39,11.7,42.0
18454007,2019-01-02 14:36:00,1125-Traffic Hazard,Oakland,37.874502,-122.306023,4,80,E,6.39,11.7,75.0
18454008,2019-01-02 14:34:00,1125-Traffic Hazard,San Jose,37.290615,-121.809809,4,101,S,30.73,380.4,2.0
18454009,2019-01-02 14:33:00,1182-Trfc Collision-No Inj,Marin,37.807233000000004,-122.475569,4,101,S,10.157,438.8,10.0
18454020,2019-01-02 14:48:00,1125-Traffic Hazard,Oakland FSP,37.781074,-122.238702,4,880,S,29.173,39.4,26.0
18454021,2019-01-02 14:47:00,1125-Traffic Hazard,Oakland,37.781074,-122.238702,4,880,S,29.173,39.4,4.0
18454028,2019-01-02 14:50:00,1125-Traffic Hazard,Oakland,37.964690000000004,-122.32491499999999,4,80,E,5.054,18.4,20.0
18454064,2019-01-02 14:58:00,1125A-Animal Hazard,Contra Costa,37.8969,-122.101841,4,24,E,R7.352,11.7,7.0
18454077,2019-01-02 15:03:00,1125-Traffic Hazard,Contra Costa FSP,38.051564,-122.22948600000001,4,80,W,13.354,26.7,2.0
18454078,2019-01-02 15:01:00,1125-Traffic Hazard,San Jose,37.275824,-121.94630900000001,4,17,S,10.847,23.4,
18454092,2019-01-02 15:13:00,1125-Traffic Hazard,Contra Costa,38.023344,-121.967054,4,4,W,R18.68,18.364,2.0
18454093,2019-01-02 15:08:00,1125-Traffic Hazard,Contra Costa FSP,38.023344,-121.967054,4,4,W,R18.68,18.364,5.0
18454094,2019-01-02 15:06:00,1125A-Animal Hazard,Contra Costa,37.898794,-122.070698,4,680,N,14.4,45.856,6.0
18454106,2019-01-02 15:12:00,1125-Traffic Hazard,San Jose,37.303185,-121.87808000000001,4,87,S,3.48,3.49,6.0
18454110,2019-01-02 15:23:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.378153999999995,-121.903545,4,880,S,5.1,5.1,50.0
18454111,2019-01-02 15:19:00,1183-Trfc Collision-Unkn Inj,San Jose,37.378153999999995,-121.903545,4,880,S,5.1,5.1,37.0
18454112,2019-01-02 15:17:00,1183-Trfc Collision-Unkn Inj,Contra Costa,37.993241999999995,-122.073397,4,4,E,12.44,12.145999999999999,66.0
18454123,2019-01-02 15:25:00,1182-Trfc Collision-No Inj,San Jose FSP,37.343256,-121.846985,4,680,S,M0.39,0.369,23.0
18454124,2019-01-02 15:21:00,1182-Trfc Collision-No Inj,San Jose,37.343256,-121.846985,4,680,S,M0.39,0.369,53.0
18454139,2019-01-02 15:32:00,ANIMAL-Live or Dead Animal,Marin,38.064029999999995,-122.535602,4,101,S,18.08,458.4,10.0
18454156,2019-01-02 15:41:00,1125-Traffic Hazard,Hayward,37.476251,-121.932551,4,880,N,R1.498,12.0,2.0
18454166,2019-01-02 15:47:00,1125-Traffic Hazard,San Jose,37.316342,-121.956806,4,280,S,4.918,6.3,6.0
18454177,2019-01-02 15:51:00,1182-Trfc Collision-No Inj,Hollister Gilroy,36.963797,-121.55178799999999,4,101,S,3.305,352.6,14.0
18454178,2019-01-02 15:50:00,1125-Traffic Hazard,Oakland,37.932417,-122.32571499999999,4,80,E,2.554,15.9,28.0
18454185,2019-01-02 15:57:00,1125-Traffic Hazard,Santa Rosa,38.477553,-122.732211,4,101,N,23.754,491.7,7.0
18454186,2019-01-02 15:55:00,1179-Trfc Collision-1141 Enrt,Solano,38.055517,-122.22468899999998,4,80,E,13.754,27.1,47.0
18454199,2019-01-02 16:03:00,1125-Traffic Hazard,Marin FSP,37.903123,-122.515557,4,101,N,6.476,447.0,24.0
18454200,2019-01-02 16:01:00,1125-Traffic Hazard,Marin,37.903123,-122.515557,4,101,N,6.476,447.0,57.0
18454206,2019-01-02 16:07:00,1183-Trfc Collision-Unkn Inj,Oakland FSP,37.932417,-122.32571499999999,4,80,E,2.554,15.9,0.0
18454207,2019-01-02 16:05:00,20002-Hit and Run No Injuries,Dublin,37.720067,-121.65861299999999,4,580,W,R5.958,22.0,49.0
18454229,2019-01-02 16:19:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.364340000000006,-121.90180900000001,4,880,S,4.1,4.1,41.0
18454230,2019-01-02 16:18:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.318826,-121.90199799999999,4,280,S,R3.2,3.2,32.0
18454231,2019-01-02 16:16:00,1183-Trfc Collision-Unkn Inj,San Jose,37.364340000000006,-121.90180900000001,4,880,S,4.1,4.1,48.0
18454232,2019-01-02 16:15:00,1125-Traffic Hazard,Napa,38.277235,-122.299255,4,29,N,R10.045,16.0,10.0
18454241,2019-01-02 16:20:00,20002-Hit and Run No Injuries,Hayward,37.634974,-122.08695,4,880,S,15.873,26.1,36.0
18454252,2019-01-02 16:27:00,1125-Traffic Hazard,Contra Costa,38.010708,-122.017546,4,4,W,R15.75,15.413,17.0
18454253,2019-01-02 16:26:00,20002-Hit and Run No Injuries,Hayward FSP,37.634974,-122.08695,4,880,S,15.873,26.1,1.0
18454278,2019-01-02 16:38:00,1182-Trfc Collision-No Inj,Marin FSP,38.236189,-122.61926299999999,4,101,N,4.647,472.6,26.0
18454279,2019-01-02 16:34:00,1182-Trfc Collision-No Inj,San Jose,37.352139,-121.83806100000001,4,680,S,M1.18,1.171,19.0
18454290,2019-01-02 16:40:00,1125-Traffic Hazard,Dublin FSP,37.772788,-121.973169,4,680,S,R3.87,35.269,19.0
18454291,2019-01-02 16:39:00,1125-Traffic Hazard,Dublin,37.772788,-121.973169,4,680,S,R3.87,35.269,3.0
18454299,2019-01-02 16:47:00,1182-Trfc Collision-No Inj,Dublin,37.636928000000005,-121.884125,4,680,N,R15.066,24.574,15.0
18454300,2019-01-02 16:45:00,1125-Traffic Hazard,San Jose,37.347807,-121.91941499999999,4,880,N,2.6,2.6,12.0
18454305,2019-01-02 16:52:00,1125-Traffic Hazard,Contra Costa,37.993790999999995,-122.03916699999999,4,242,N,R2.541,2.8,7.0
18454306,2019-01-02 16:48:00,1125-Traffic Hazard,Solano,38.20397,-122.155046,4,80,W,R11.515,39.0,1.0
18454324,2019-01-02 17:03:00,1182-Trfc Collision-No Inj,Contra Costa FSP,37.945353999999995,-122.058003,4,680,N,R17.669,49.18899999999999,18.0
18454325,2019-01-02 17:02:00,1183-Trfc Collision-Unkn Inj,Dublin,37.757059999999996,-121.963575,4,680,S,R2.67,34.080999999999996,12.0
18454326,2019-01-02 17:01:00,1182-Trfc Collision-No Inj,Contra Costa,37.945353999999995,-122.058003,4,680,N,R17.669,49.18899999999999,18.0
18454336,2019-01-02 17:09:00,1125-Traffic Hazard,Redwood City FSP,37.428169,-122.10143000000001,4,101,S,50.326,400.0,35.0
18454337,2019-01-02 17:08:00,1125-Traffic Hazard,Redwood City,37.428169,-122.10143000000001,4,101,S,50.326,400.0,51.0
18454338,2019-01-02 17:07:00,FIRE-Report of Fire,San Jose,37.392278000000005,-121.99999299999999,4,101,S,44.126,393.8,20.0
18454387,2019-01-02 17:24:00,1125-Traffic Hazard,Solano,38.375909,-121.954153,4,505,S,R0.2,0.2,3.0
18454388,2019-01-02 17:23:00,1182-Trfc Collision-No Inj,San Jose,37.362804,-121.84305800000001,4,680,S,M1.936,1.95,22.0
18454400,2019-01-02 17:33:00,1125-Traffic Hazard,Redwood City,37.588586,-122.246131,4,92,W,R15.874,16.6,8.0
18454401,2019-01-02 17:32:00,1182-Trfc Collision-No Inj,Hayward FSP,37.701417,-121.894393,4,580,E,19.016,35.2,32.0
18454402,2019-01-02 17:31:00,1125-Traffic Hazard,San Jose FSP,37.401579,-122.039369,4,101,N,46.363,396.0,21.0
18454403,2019-01-02 17:30:00,1125-Traffic Hazard,Solano,38.2741,-122.049232,4,80,W,19.204,46.7,48.0
18454404,2019-01-02 17:29:00,20002-Hit and Run No Injuries,Hayward,37.503818,-121.962855,4,880,N,4.373,14.6,97.0
18454405,2019-01-02 17:27:00,1182-Trfc Collision-No Inj,Contra Costa,37.98392,-122.041279,4,242,N,R1.841,2.1,4.0
18454418,2019-01-02 17:37:00,1183-Trfc Collision-Unkn Inj,Hayward FSP,37.503818,-121.962855,4,880,N,4.373,14.6,42.0
18454419,2019-01-02 17:36:00,1183-Trfc Collision-Unkn Inj,Hayward FSP,37.64884,-122.096842,4,880,S,17.073,27.3,61.0
18454428,2019-01-02 17:41:00,20002-Hit and Run No Injuries,Hayward,37.481936,-121.935607,4,880,S,2.273,12.5,1.0
18454440,2019-01-02 17:45:00,1183-Trfc Collision-Unkn Inj,San Jose,37.329024,-121.84179099999999,4,101,S,33.93,383.6,41.0
18454441,2019-01-02 17:43:00,1182-Trfc Collision-No Inj,San Jose,37.396166,-121.907568,4,880,N,6.3,6.3,3.0
18454452,2019-01-02 17:52:00,1125-Traffic Hazard,Santa Rosa,38.596078999999996,-122.85547,4,101,S,33.958,501.7,1.0
18454453,2019-01-02 17:48:00,1183-Trfc Collision-Unkn Inj,Santa Rosa,38.410575,-122.71593899999999,4,101,N,18.947,486.9,38.0
18454466,2019-01-02 17:58:00,1125-Traffic Hazard,Redwood City,37.471984,-122.295273,4,280,N,6.954,29.5,2.0
18454468,2019-01-02 17:55:00,1183-Trfc Collision-Unkn Inj,Santa Rosa FSP,38.410575,-122.71593899999999,4,101,N,18.947,486.9,62.0
18454487,2019-01-02 18:05:00,1182-Trfc Collision-No Inj,Redwood City,37.483404,-122.180573,4,101,N,3.613,405.8,3.0
18454488,2019-01-02 18:02:00,1182-Trfc Collision-No Inj,Redwood City,37.458819,-122.137892,4,101,N,0.713,402.9,17.0
18454499,2019-01-02 18:08:00,1125-Traffic Hazard,Solano,38.050018,-122.140378,4,780,E,1.182,0.5,8.0
18454506,2019-01-02 18:19:00,1182-Trfc Collision-No Inj,Redwood City FSP,37.483404,-122.180573,4,101,N,3.613,405.8,10.0
18454507,2019-01-02 18:17:00,1125-Traffic Hazard,San Jose FSP,37.3427,-121.90116499999999,4,87,N,6.559,6.575,60.0
18454508,2019-01-02 18:16:00,1125-Traffic Hazard,San Jose,37.3427,-121.90116499999999,4,87,N,6.559,6.575,26.0
18454509,2019-01-02 18:15:00,20002-Hit and Run No Injuries,San Jose FSP,37.341018,-121.90029399999999,4,87,S,6.431,6.443,75.0
18454510,2019-01-02 18:12:00,1125-Traffic Hazard,Dublin,37.57251,-121.88845500000001,4,680,S,R9.499,19.56,153.0
