,id,county,state_pm,abs_pm,latitude,longitude,lanes,weather_station_id
3479,20571,85,15.24,364.511,37.12159000000001,-121.627493,1,23277
3480,20598,85,31.75,381.419,37.303682,-121.817493,5,23293
3481,20603,85,31.75,381.419,37.303682,-121.817493,2,23293
3482,20604,85,31.1,380.769,37.296088,-121.810741,4,23293
3483,20605,85,31.1,380.769,37.296088,-121.810741,1,23293
3484,20606,85,31.14,380.809,37.296619,-121.811007,2,23293
3485,20609,85,32.93,382.599,37.317233,-121.830595,2,23293
3486,20629,85,8.8,8.852,37.422887,-121.925747,4,23293
3487,20630,85,8.8,8.852,37.422887,-121.925747,2,23293
3488,20631,85,9.07,9.122,37.424197,-121.921335,3,23293
3489,20632,85,9.09,9.142,37.424313,-121.921016,2,23293
3490,20653,85,2.24,2.24,37.32492,-121.887192,2,23293
3491,20660,85,2.97,2.97,37.321613,-121.899642,2,23293
3492,20661,85,2.97,2.97,37.321613,-121.899642,5,23293
3493,20662,85,2.32,2.32,37.324641,-121.888603,4,23293
3494,20663,85,2.36,2.36,37.32451,-121.88931200000002,2,23293
3495,20664,85,2.46,2.46,37.324184,-121.891084,1,23293
3496,20764,1,4.02,13.946,37.514578,-121.939494,3,23244
3497,20765,1,4.02,13.946,37.514578,-121.939494,2,23244
3498,20766,1,4.02,13.946,37.514578,-121.939494,1,23244
3499,20767,1,4.37,14.296,37.519172,-121.942186,3,23244
3500,20768,1,4.87,14.796,37.526059,-121.945964,3,23244
3501,20769,1,5.8,15.726,37.534768,-121.934386,3,23244
3502,20770,1,5.8,15.726,37.534768,-121.934386,2,23244
3503,20771,1,5.8,15.726,37.534768,-121.934386,1,23244
3504,20772,1,6.37,16.296,37.539395,-121.9258,2,23244
3505,20795,1,6.39,16.3,37.539135,-121.92659,2,23244
3506,20799,1,4.37,14.28,37.519045,-121.94266299999998,5,23244
3507,20800,1,4.87,14.78,37.52525,-121.947054,5,23244
3508,20807,13,8.51,8.762,37.990587,-122.130781,2,23254
3509,20809,13,9.35,9.649,37.996141,-122.117435,3,23254
3510,20810,13,9.04,9.339,37.993745,-122.12221,1,23254
3511,20811,13,9.35,9.649,37.996141,-122.117435,2,23254
3512,20812,13,10.47,10.769,37.990892,-122.098451,3,23254
3513,20813,13,10.47,10.769,37.990892,-122.098451,2,23254
3514,20814,13,10.26,10.559,37.992193,-122.101939,1,23254
3515,20815,13,10.78,11.079,37.990569,-122.09283700000002,3,23254
3516,20816,13,12.34,12.048,37.992589,-122.07532,2,23254
3517,20817,13,12.35,12.058,37.992648,-122.075147,2,23254
3518,20818,13,12.31,12.018,37.992415,-122.075829,2,23254
3519,20819,13,21.08,20.761,38.019405,-121.924664,4,23254
3520,20823,13,13.22,12.954,37.998268,-122.060378,2,23254
3521,20825,13,23.71,23.391,38.01402,-121.877505,5,23254
3522,20826,13,14.93,14.598,38.008139,-122.031914,2,23254
3523,20827,13,20.24,19.908,38.019105,-121.939375,5,23254
3524,20828,13,20.21,19.878,38.019105,-121.939924,1,23254
3525,20829,13,8.42,8.672,37.990274,-122.132376,1,23254
3526,20830,13,8.41,8.662,37.990239,-122.132554,3,23254
3527,20834,13,10.26,10.512,37.992454,-122.10187,3,23254
3528,20835,13,10.24,10.492,37.992583,-122.102198,2,23254
3529,20836,13,10.42,10.672,37.991412,-122.099241,2,23254
3530,20837,13,12.32,11.969,37.992687,-122.075672,2,23254
3531,20838,13,12.37,12.019,37.99293,-122.074923,1,23254
3532,20839,13,12.33,11.979,37.99270900000001,-122.075604,2,23254
3533,20840,13,10.78,11.032,37.990878,-122.092761,3,23254
3534,20841,13,21.07,20.704,38.019567,-121.924775,4,23254
3535,20842,13,15.05,14.718,38.008721,-122.029848,3,23254
3536,20844,13,13.18,12.848,37.998134,-122.061239,2,23254
3537,20851,85,12.45,25.003,37.295894,-121.939065,2,23293
3538,20877,95,5.75,33.222,38.140344,-122.219402,4,93227
3539,20886,95,5.75,33.222,38.140344,-122.219402,1,93227
3540,20887,95,5.75,33.222,38.140344,-122.219402,1,93227
3541,20914,85,2.66,2.66,37.291828,-121.87183600000002,1,23293
3542,20918,85,2.66,2.65,37.291715,-121.871799,1,23293
3543,20976,85,6.64,355.911,37.010623,-121.55997,3,392
3544,20978,85,42.88,392.517,37.386502,-121.979292,1,23293
3545,20996,81,9.67,411.857,37.527635,-122.271478,3,93231
3546,21011,85,6.64,355.94699999999995,37.01052,-121.56033899999998,3,392
3547,21022,81,8.45,410.673,37.514416,-122.256802,1,93231
3548,21023,81,8.52,410.74300000000005,37.515166,-122.257655,1,93231
3549,21031,13,0.33,0.589,37.963535,-122.050151,3,23254
3550,21032,13,1.05,1.3090000000000002,37.973425,-122.046244,3,23254
3551,21033,13,2.44,2.699,37.992699,-122.039408,4,23254
3552,21034,13,0.33,0.589,37.96355300000001,-122.05039,3,23254
3553,21035,13,1.05,1.3090000000000002,37.973476,-122.046477,3,23254
3554,21036,13,2.44,2.699,37.992735,-122.039621,4,23254
3555,21037,13,3.19,3.449,38.002914,-122.037482,3,23254
3556,21038,13,3.17,3.429,38.002643,-122.03753600000002,1,23254
3557,21068,85,2.77,2.77,37.323066,-121.896538,5,23293
3558,21069,85,2.68,2.68,37.323431,-121.89497,3,23293
3559,21077,13,8.66,8.959,37.991,-122.12817,2,23254
3560,21078,13,8.67,8.969,37.991042,-122.127995,2,23254
3561,21079,13,9.06,9.359,37.993914,-122.121913,3,23254
3562,21087,13,15.17,14.838,38.009143,-122.027702,3,23254
3563,21088,13,15.26,14.928,38.009399,-122.026081,1,23254
3564,21089,13,8.67,8.922,37.991152,-122.127926,2,23254
3565,21090,13,9.06,9.312,37.994194,-122.121907,3,23254
3566,21091,13,9.07,9.322,37.994279,-122.121754,1,23254
3567,21092,13,9.05,9.302,37.994109,-122.12206100000002,2,23254
3568,21093,13,13.91,13.578,38.00217,-122.048927,1,23254
3569,21094,13,13.78,13.448,38.001603,-122.051217,2,23254
3570,21095,13,13.77,13.438,38.001561,-122.051391,2,23254
3571,21218,81,23.44,425.627,37.67089,-122.391684,1,23234
3572,21254,81,19.5,421.723,37.61875300000001,-122.39936000000002,1,23234
3573,21262,13,15.35,15.084,38.009294,-122.0241,1,23254
3574,21263,13,15.31,15.044,38.009174,-122.024819,1,23254
3575,21264,13,15.3,15.034,38.00914,-122.024998,5,23254
3576,21272,13,16.77,16.438,38.01360800000001,-121.99884,2,23254
3577,21478,85,3.91,3.91,37.315051,-121.913497,4,23293
3578,21479,85,3.91,3.91,37.315051,-121.913497,2,23293
3579,21480,85,3.92,3.92,37.315104,-121.913666,1,23293
3580,21490,13,29.04,28.691,37.995809,-121.783656,2,23254
3581,21491,13,28.81,28.461,37.996513,-121.787786,4,23254
3582,21492,13,28.79,28.441,37.996574,-121.788144,2,23254
3583,21500,13,29.03,28.63,37.996052,-121.783807,2,23254
3584,21502,13,29.15,28.75,37.995682,-121.781646,2,23254
3585,21503,13,28.83,28.43,37.996667,-121.787405,4,23254
3586,21504,13,28.83,28.43,37.996667,-121.787405,1,23254
3587,21542,75,8.0,4.46,37.8121,-122.362981,5,23272
3588,21543,75,7.99,4.45,37.811991,-122.3631,2,23272
3589,21580,81,11.14,11.866,37.54971,-122.313039,1,93231
3590,21581,81,11.26,11.986,37.550684,-122.311266,1,93231
3591,21582,81,11.17,11.896,37.549901,-122.312556,1,93231
3592,21583,81,11.29,12.015999999999998,37.550944,-122.310834,1,93231
3593,21604,81,11.15,11.876,37.549848,-122.312966,1,93231
3594,21605,81,11.11,11.836,37.549592,-122.31361,1,93231
3595,21606,81,11.29,12.015999999999998,37.55107,-122.310902,2,93231
3596,21613,13,29.75,29.401,37.993566,-121.770914,4,23254
3597,21614,13,29.37,29.021,37.99480300000001,-121.777732,4,23254
3598,21615,13,29.04,28.691,37.995809,-121.783656,4,23254
3599,21621,13,29.75,29.35,37.993777,-121.770891,4,23254
3600,21622,13,29.37,28.97,37.99501400000001,-121.777705,4,23254
3601,21623,13,29.03,28.63,37.996052,-121.783807,3,23254
3602,21624,13,29.15,28.75,37.995682,-121.781646,3,23254
3603,21702,81,11.55,12.276,37.552402,-122.30664099999998,1,93231
3604,21703,81,11.7,12.425999999999998,37.552461,-122.303913,1,93231
3605,21704,81,11.58,12.306,37.552444,-122.306103,1,93231
3606,21733,81,11.49,12.216,37.552538,-122.307782,1,93231
3607,21992,1,0.24,0.24,37.818999,-122.296819,2,23272
3608,22037,1,6.98,12.29,37.884807,-122.308622,5,23272
3609,22038,13,10.19,23.523000000000003,38.01664,-122.267759,4,23254
3610,22039,13,9.847,23.18,38.01263400000001,-122.271459,5,23254
3611,22047,13,3.885,17.218,37.949897,-122.326742,4,23272
3612,22048,13,10.18,23.513,38.01661,-122.267992,4,23254
3613,22275,1,10.75,26.782,37.702335,-121.74132,1,23285
3614,22276,1,10.58,26.612,37.702925,-121.738302,2,23285
3615,22295,1,10.64,26.824,37.702902,-121.73943,1,23285
3616,22296,1,10.73,26.914,37.702625,-121.741031,1,23285
3617,22311,13,30.69,30.242,37.99013,-121.755302,2,23254
3618,22390,81,12.37,13.095999999999998,37.553842,-122.29183,2,93231
3619,22391,81,12.38,13.106,37.55389,-122.291658,1,93231
3620,22420,81,12.3,13.026,37.553869,-122.293168,2,93231
3621,22421,81,13.6,14.326,37.563853,-122.273411,1,93231
3622,22433,97,3.82,472.522,38.235551,-122.618943,2,320
3623,22439,97,3.73,472.432,38.234343,-122.61833,1,320
3624,22440,97,3.81,472.512,38.235417,-122.618875,2,320
3625,22441,97,2.49,471.192,38.219719,-122.605825,2,320
3626,22442,97,2.49,471.192,38.219719,-122.605825,1,320
3627,22451,97,2.68,471.382,38.221612,-122.60855,2,320
3628,22452,97,2.68,471.382,38.221612,-122.60855,2,320
3629,22475,97,3.86,471.894,38.235973,-122.6194,1,320
3630,22476,97,3.8,471.834,38.235165,-122.618985,2,320
3631,22481,97,2.45,470.484,38.219173,-122.605497,2,320
3632,22487,97,2.45,470.484,38.219173,-122.605497,2,320
3633,22488,97,2.68,470.714,38.221495,-122.608711,2,320
3634,22489,97,2.75,470.784,38.222162,-122.609668,1,320
3635,22511,13,0.55,0.55,38.013534,-121.751643,2,23254
3636,22512,13,0.54,0.54,38.013379,-121.751673,2,23254
3637,22513,13,0.72,0.72,38.016167,-121.751557,2,23254
3638,22514,13,0.73,0.73,38.016323,-121.751549,2,23254
3639,22601,1,18.91,34.942,37.701406,-121.889651,2,23285
3640,22602,1,18.85,34.882,37.70141,-121.888557,1,23285
3641,22621,1,9.62,25.804,37.709595,-121.722819,1,23285
3642,22622,1,9.74,25.924,37.708776,-121.724751,1,23285
3643,22623,1,9.79,25.974,37.708439,-121.725562,1,23285
3644,22712,81,13.48,14.206,37.562563,-122.274878,2,93231
3645,22713,81,12.84,13.566,37.556871,-122.284142,1,93231
3646,22925,1,9.81,25.994,37.708304,-121.725887,3,23285
3647,22928,75,6.2,443.298,37.790676,-122.470123,2,23272
3648,22929,75,6.2,443.255,37.79076,-122.470272,2,23272
3649,23228,1,9.61,25.794,37.709663,-121.722658,1,23285
3650,23233,13,28.32,27.971,37.997951,-121.796612,5,23254
3651,23243,13,28.32,27.92,37.998174,-121.796584,5,23254
3652,23264,1,2.06,0.213,37.827408,-122.267734,2,23254
3653,23371,97,8.15,476.852,38.27719,-122.676476,3,320
3654,23404,97,8.15,476.184,38.276915,-122.676458,3,320
3655,23407,85,33.2,382.869,37.320339,-121.833585,5,23293
3656,23411,85,33.2,382.869,37.320339,-121.833585,2,23293
3657,23412,85,33.2,382.869,37.320339,-121.833585,2,23293
3658,23490,85,0.56,0.56,37.334524,-121.860098,1,23293
3659,23515,1,16.08,32.111999999999995,37.70099,-121.838007,7,23285
3660,23520,13,10.5,10.799,37.990758,-122.097928,3,23254
3661,23558,13,5.17,18.503,37.965473,-122.323829,4,23272
3662,23574,13,5.17,18.503,37.96556500000001,-122.323404,4,23272
3663,23695,41,12.11,452.715,37.987323,-122.526075,4,135
3664,23705,85,49.57,399.24300000000005,37.420516,-122.091984,1,23244
3665,23706,85,49.53,399.203,37.420125,-122.091445,3,23244
3666,23711,13,31.56,31.162,37.980423,-121.745599,2,23254
3667,23712,13,31.6,31.202,37.979916,-121.745244,1,23254
3668,23713,13,27.65,27.301,37.998046,-121.808922,4,23254
3669,23714,13,27.97,27.621,37.998036,-121.803031,4,23254
3670,23715,13,27.97,27.621,37.998036,-121.803031,2,23254
3671,23716,13,27.72,27.371,37.998042,-121.80763600000002,2,23254
3672,23724,13,27.64,27.24,37.998257,-121.809077,4,23254
3673,23725,13,27.97,27.57,37.998257,-121.80301,2,23254
3674,23726,13,27.71,27.31,37.998256,-121.807789,3,23254
3675,23727,13,27.97,27.57,37.998257,-121.80301,4,23254
3676,23754,13,5.17,18.503,37.96556500000001,-122.323404,1,23272
3677,23907,13,1.47,1.729,37.979004,-122.043205,3,23254
3678,23908,13,0.77,1.029,37.969653,-122.048119,2,23254
3679,23909,13,0.77,1.029,37.969653,-122.048119,2,23254
3680,23910,13,1.48,1.739,37.979212,-122.043366,2,23254
3681,23996,1,45.94,61.87300000000001,37.82719,-122.281451,5,23254
3682,24018,1,45.95,62.035,37.827489,-122.28191499999998,5,23254
3683,24061,13,5.0,18.333,37.964182,-122.325908,4,23272
3684,24072,13,5.0,18.333,37.964094,-122.326415,5,23272
3685,24158,81,8.14,8.866,37.515412,-122.328878,2,93231
3686,24159,81,8.14,8.866,37.515412,-122.328878,1,93231
3687,24160,81,8.04,8.766,37.514003,-122.32914,2,93231
3688,24189,81,8.02,8.746,37.513786,-122.329448,2,93231
3689,24190,81,8.02,8.746,37.513786,-122.329448,1,93231
3690,24191,81,8.04,8.766,37.514052,-122.329319,1,93231
3691,24352,1,17.8,33.832,37.701322,-121.869395,3,23285
3692,24372,1,8.54,24.695,37.717123,-121.70498899999998,2,23285
3693,24373,1,8.54,24.695,37.717123,-121.70498899999998,1,23285
3694,24449,1,16.56,26.787,37.6431,-122.092479,4,93228
3695,24450,1,16.8,27.027,37.646129,-122.094618,4,93228
3696,24451,1,16.8,27.027,37.646129,-122.094618,1,93228
3697,24460,1,16.56,26.787,37.642983,-122.0927,5,93228
3698,24461,1,16.56,26.787,37.642983,-122.0927,1,93228
3699,24462,1,16.65,26.877,37.644125,-122.093482,2,93228
3700,24495,13,6.52,10.868,37.89476,-122.117583,1,23254
3701,24496,13,6.45,10.798,37.89455,-122.118824,1,23254
3702,24504,95,11.49,38.962,38.202928,-122.155877,1,93227
3703,24505,95,16.9,44.383,38.247249,-122.074294,1,23202
3704,24506,95,12.96,40.44300000000001,38.217817,-122.135978,3,93227
3705,24507,95,17.51,44.993,38.253323,-122.066493,2,23202
3706,24514,95,11.51,38.982,38.203322,-122.155832,1,93227
3707,24515,95,17.93,45.413,38.258526,-122.062402,1,23202
3708,24516,95,17.09,44.573,38.248687,-122.071376,2,23202
3709,24517,95,17.85,45.333,38.257563,-122.063217,1,23202
3710,24528,95,12.19,39.662,38.210407,-122.147171,2,93227
3711,24660,85,4.71,4.767,37.409595,-121.996669,2,23244
3712,24661,85,4.73,4.787,37.409675,-121.996301,1,23244
3713,24662,85,6.17,6.227,37.417735,-121.972451,2,23244
3714,24663,85,3.86,3.917,37.406337,-122.011433,1,23244
3715,24664,85,4.71,4.767,37.409747,-121.996691,1,23244
3716,24665,85,4.7,4.757,37.409707,-121.996878,1,23244
3717,24666,85,4.48,4.537,37.40887,-122.000817,1,23244
3718,24667,85,4.47,4.527,37.408833,-122.000989,1,23244
3719,24668,85,2.91,2.967,37.402842,-122.028376,1,23244
3720,24669,85,6.17,6.227,37.417981,-121.972547,1,23244
3721,24672,85,3.85,3.907,37.406475,-122.011621,1,23244
3722,24674,13,1.46,1.719,37.978869,-122.043278,2,23254
3723,24799,13,2.99,34.363,37.761391,-121.966173,2,23285
3724,24802,13,13.04,44.532,37.885756,-122.055178,1,23254
3725,24828,13,13.1,44.619,37.886174,-122.055895,1,23254
3726,24952,41,8.85,450.1230000000001,37.947043,-122.513505,3,23272
3727,24963,97,18.95,487.652,38.421215,-122.715338,1,23213
3728,24964,97,18.95,487.652,38.421215,-122.715338,1,23213
3729,24965,97,18.43,487.132,38.413693,-122.715906,2,23213
3730,24966,97,18.43,487.132,38.413693,-122.715906,2,23213
3731,24967,97,14.98,483.682,38.364327,-122.712405,1,320
3732,24968,97,14.98,483.682,38.364327,-122.712405,2,320
3733,24973,97,14.0,482.702,38.350146,-122.712965,2,320
3734,24974,97,14.0,482.702,38.350146,-122.712965,3,320
3735,25002,97,18.9,486.934,38.420521,-122.715784,1,23213
3736,25003,97,18.9,486.934,38.420521,-122.715784,2,23213
3737,25007,41,9.96,450.565,37.961812,-122.510124,1,135
3738,25008,41,9.96,450.565,37.961812,-122.510124,2,135
3739,25017,97,18.43,486.464,38.413712,-122.7162,1,23213
3740,25018,97,18.43,486.464,38.413712,-122.7162,2,23213
3741,25019,97,16.51,484.544,38.385827,-122.716316,1,23213
3742,25020,97,16.51,484.544,38.385827,-122.716316,1,23213
3743,25025,97,13.9,481.934,38.348778,-122.71317,2,320
3744,25026,97,13.9,481.934,38.348778,-122.71317,2,320
3745,25028,97,14.0,482.034,38.350223,-122.713202,3,320
3746,25039,13,2.11,2.369,37.988174,-122.04039,1,23254
3747,25040,13,2.27,2.529,37.990422,-122.040133,1,23254
3748,25126,1,9.62,25.623,37.709558,-121.722218,1,23285
3749,25127,1,9.55,25.553,37.710034,-121.7211,2,23285
3750,25149,13,0.13,31.503,37.724997,-121.941236,3,23285
3751,25150,13,24.23,55.895,38.024635,-122.109562,2,23254
3752,25171,1,2.47,12.396,37.496195,-121.923753,1,23244
3753,25172,1,2.48,12.406,37.496302,-121.923874,1,23244
3754,25197,13,4.19,35.598,37.777206,-121.975377,2,23285
3755,25203,1,2.49,12.4,37.49632,-121.924349,1,23244
3756,25204,1,2.48,12.39,37.496212,-121.924229,1,23244
3757,25206,1,3.98,13.89,37.513955,-121.939573,1,23244
3758,25207,1,3.98,13.89,37.513955,-121.939573,2,23244
3759,25233,1,2.32,12.547,37.483078000000006,-121.936323,2,23244
3760,25234,1,22.96,33.187,37.711717,-122.168258,2,23244
3761,25235,1,20.42,30.647,37.687544,-122.133225,2,93228
3762,25240,1,20.33,30.557,37.68658,-122.132116,1,93228
3763,25241,1,20.33,30.557,37.68658,-122.132116,3,93228
3764,25246,1,22.74,32.967,37.709526,-122.165386,1,93228
3765,25247,1,22.73,32.957,37.70943,-122.165249,1,93228
3766,25248,1,22.72,32.947,37.70933400000001,-122.165111,2,93228
3767,25249,1,1.7,12.202,37.478472,-121.933858,3,23244
3768,25385,97,20.85,489.552,38.446969,-122.724625,2,23213
3769,25386,97,20.34,489.042,38.44047,-122.72011,1,23213
3770,25387,97,19.71,488.412,38.432104,-122.715593,1,23213
3771,25388,97,19.71,488.412,38.432104,-122.715593,2,23213
3772,25422,97,19.62,487.654,38.430806,-122.71547,2,23213
3773,25434,97,20.07,488.104,38.436946,-122.718,1,23213
3774,25435,97,19.7,487.734,38.431917,-122.715812,1,23213
3775,25436,97,19.7,487.734,38.431917,-122.715812,2,23213
3776,25445,85,5.65,5.707000000000002,37.414471,-121.980878,1,23244
3777,25446,85,5.75,5.807,37.415135,-121.97928600000002,1,23244
3778,25447,85,5.65,5.707000000000002,37.414471,-121.980878,3,23244
3779,25600,85,0.98,0.97,37.349493,-121.839218,3,23293
3780,25601,85,0.21,0.2,37.341525,-121.849158,3,23293
3781,25602,85,0.2,0.19,37.341439,-121.849299,2,23293
3782,25633,85,4.5,4.5,37.370203,-121.901514,1,23293
3783,25634,85,4.5,4.5,37.370203,-121.901514,2,23293
3784,25635,85,3.51,3.51,37.357526,-121.907884,1,23293
3785,25636,85,3.5,3.5,37.357413,-121.907997,1,23293
3786,25644,85,6.54,6.54,37.399227,-121.908515,2,23293
3787,25645,85,6.55,6.55,37.399369,-121.90855,1,23293
3788,25646,85,3.44,3.44,37.356826,-121.908804,1,23293
3789,25648,85,3.64,3.64,37.359087,-121.90653799999998,1,23293
3790,25653,13,17.01,16.744,38.014622,-121.994448,2,23254
3791,25654,13,17.16,16.894000000000002,38.015863,-121.992192,1,23254
3792,25716,85,2.11,2.11,37.243208,-121.80638700000002,3,23293
3793,25840,75,1.54,51.50100000000001,37.719718,-122.448225,2,23272
3794,25841,85,9.53,10.912,37.334468,-122.034052,4,23244
3795,25842,85,9.54,10.922,37.334466,-122.034234,2,23244
3796,25876,85,9.3,10.682,37.334249,-122.02993,3,23244
3797,25877,75,1.64,51.613,37.72142,-122.448253,2,23272
3798,25941,13,15.39,15.124,38.009379,-122.023374,1,23254
3799,25942,13,15.74,15.474,38.010349,-122.017078,2,23254
3800,25943,13,15.51,15.244000000000002,38.009627,-122.021201,1,23254
3801,25976,95,1.71,29.182,38.084289,-122.233042,1,93227
3802,25977,95,1.73,29.202,38.08458,-122.232995,1,93227
3803,25991,95,1.75,29.222,38.084974,-122.233096,1,93227
3804,25992,95,1.74,29.212,38.084834,-122.23313600000002,1,93227
3805,26263,95,2.92,30.392,38.10138,-122.229663,1,93227
3806,26264,95,2.96,30.432,38.101956,-122.229654,1,93227
3807,26273,95,2.84,30.312,38.100272,-122.229869,1,93227
3808,26274,95,2.81,30.282,38.099842,-122.229874,1,93227
3809,26393,85,31.84,381.509,37.304722,-121.818482,3,23293
3810,26444,95,9.46,18.953,38.13677,-122.257039,3,93227
3811,26445,95,9.56,19.053,38.137844,-122.255865,1,93227
3812,26446,95,9.79,19.283,38.140282,-122.253117,1,93227
3813,26447,95,9.5,18.993,38.137248,-122.256532,1,93227
3814,26448,95,9.88,19.373,38.141277,-122.251981,4,93227
3815,26449,95,9.79,19.283,38.140335,-122.253057,1,93227
3816,26785,1,1.83,12.332,37.480308,-121.93453,1,23244
3817,26786,1,1.87,12.372,37.480844,-121.93481,1,23244
3818,26791,13,30.85,30.452,37.988937,-121.752704,1,23254
3819,26925,97,15.26,483.962,38.36836,-122.712213,4,320
3820,26969,97,14.99,483.024,38.364505,-122.712662,3,320
3821,27063,1,46.15,62.083,37.826861,-122.285019,5,320
3822,27082,1,46.15,62.235,37.827101,-122.285308,5,320
3823,27124,75,7.98,4.44,37.811826,-122.363109,5,23272
3824,27125,75,8.0,4.46,37.812048,-122.362873,1,23272
3825,27253,95,2.41,38.596,38.207657,-122.157066,1,93227
3826,27397,13,18.74,50.247,37.959899,-122.052701,3,23254
3827,27398,13,18.35,49.857,37.954465,-122.053923,6,23254
3828,27399,13,12.78,44.153,37.881469,-122.050556,1,23254
3829,27427,13,18.76,50.313,37.960182,-122.052944,4,23254
3830,27428,13,18.77,50.323,37.960434,-122.053047,1,23254
3831,27429,13,18.35,49.903,37.954719,-122.054067,7,23254
3832,27430,13,15.89,47.409,37.919424,-122.062895,2,23254
3833,27431,13,13.19,44.709,37.887311,-122.056706,1,23254
3834,27473,13,7.62,20.953000000000007,37.993386,-122.301536,2,23254
3835,27743,1,17.94,33.972,37.701329,-121.871949,2,23285
3836,27744,1,18.09,34.122,37.701347,-121.874686,2,23285
3837,27757,95,2.76,38.946,38.223607,-122.122327,1,93227
3838,27790,95,12.45,39.933,38.21298,-122.143408,5,93227
3839,27791,95,12.45,39.933,38.21298,-122.143408,2,93227
3840,28021,41,1.51,73.222,37.938416,-122.460813,2,23272
3841,28022,13,7.22,71.146,37.933492,-122.42342,3,23272
3842,28023,41,0.47,72.182,37.934702,-122.442418,3,23272
3843,28042,41,1.51,73.152,37.938456,-122.460808,2,23272
3844,28044,13,7.22,71.07600000000002,37.933564,-122.423532,2,23272
3845,28045,41,0.47,72.112,37.934777,-122.442463,2,23272
3846,7355,85,5.61,5.667000000000002,37.414204,-121.981514,3,23244
3847,8229,41,3.45,444.723,37.8734,-122.507767,4,23272
3848,8959,95,2.3,29.772,38.092543,-122.230332,3,93227
3849,8960,95,2.83,30.302,38.100129,-122.22987,3,93227
3850,8961,95,2.93,30.402,38.101524,-122.229661,3,93227
3851,8962,95,4.55,32.022,38.124741,-122.229096,3,93227
3852,8963,95,6.25,33.722,38.147197,-122.216839,5,93227
3853,9020,95,1.26,28.732,38.078015,-122.232776,3,93227
3854,9021,95,1.26,28.732,38.077731,-122.232459,3,93227
3855,9063,85,4.8,4.8,37.374387,-121.902468,4,23293
3856,9064,85,4.8,4.8,37.3744,-121.902692,4,23293
3857,9622,13,28.4,28.0,37.99798,-121.795127,3,23254
3858,9623,13,28.4,28.051,37.99776,-121.795159,3,23254
3859,9838,13,17.58,49.133,37.94397100000001,-122.058927,1,23254
3860,9920,13,12.24,43.648,37.875054,-122.045272,1,23254
3861,9928,1,16.81,27.037,37.64615300000001,-122.094899,1,93228
3862,9934,13,15.82,47.312,37.918696,-122.062935,3,23254
3863,10013,1,16.08,32.111999999999995,37.70099,-121.838007,6,23285
3864,12498,95,0.7,58.733,38.060177,-122.130779,2,23254
3865,14140,85,18.7,18.876,37.335357,-122.058568,2,23244
3866,14141,85,18.81,18.986,37.336797,-122.059425,1,23244
3867,14159,85,18.7,18.876,37.335357,-122.058568,3,23244
3868,14266,13,15.6,47.119,37.916062,-122.065598,1,23254
3869,14411,95,2.41,38.596,38.207657,-122.157066,1,93227
3870,17896,95,20.85,48.333,38.294064,-122.033918,4,23202
3871,17898,95,23.09,50.573,38.324541,-122.024216,4,93241
3872,17899,95,24.85,52.331,38.343389,-122.004596,4,93241
3873,17901,95,25.75,53.231,38.349131,-121.989712,4,93241
3874,17917,95,21.0,48.483,38.296248,-122.03416,4,23202
3875,17923,95,24.9,52.381,38.34382100000001,-122.004004,4,93241
3876,17926,95,27.5,54.981,38.364518,-121.964671,4,93241
3877,17927,95,26.28,53.761,38.35273,-121.981275,4,93241
3878,17928,95,26.26,53.74100000000001,38.352587,-121.981594,4,93241
3879,17929,95,25.8,53.28100000000001,38.349604,-121.989162,4,93241
3880,28202,97,20.63,489.332,38.444159,-122.722687,1,23213
3881,28233,97,20.66,488.694,38.444472,-122.723148,2,23213
3882,28234,97,20.7,488.734,38.444978000000006,-122.723507,3,23213
3883,28276,95,42.01,69.477,38.513592,-121.776595,5,93241
3884,28287,95,42.01,69.477,38.513822,-121.776853,5,93241
3885,28292,13,15.29,15.024,38.009106,-122.025176,1,23254
3886,28297,13,15.61,15.278,38.010362,-122.019767,1,23254
3887,28424,85,10.8,360.071,37.066694,-121.587509,3,23277
3888,28459,85,10.81,360.117,37.066739,-121.587963,3,23277
3889,28472,95,0.24,36.426,38.208856,-122.19956,2,93227
3890,28473,95,0.24,36.426,38.208856,-122.19956,2,93227
3891,28528,95,12.07,39.542,38.209263,-122.148832,2,93227
3892,28555,81,11.16,11.886,37.549838,-122.312717,2,93231
3893,28576,81,11.25,11.976,37.550694,-122.311473,2,93231
3894,28577,81,11.1,11.826,37.549528,-122.313771,2,93231
3895,7164,1,0.24,0.24,37.818999,-122.296819,2,23272
3896,7186,81,19.25,421.437,37.61542100000001,-122.397724,6,23234
3897,7775,81,19.25,421.473,37.615306,-122.39797,6,23234
3898,7946,75,4.4,0.912,37.773831,-122.406377,4,23272
3899,7949,75,4.4,0.912,37.773775,-122.406729,5,23272
3900,7978,75,4.68,433.909,37.775434,-122.424059,2,23272
3901,8015,75,4.3,432.63,37.762943,-122.405434,4,23272
3902,8025,75,4.68,433.679,37.76935,-122.411093,3,23272
3903,8039,75,4.3,432.594,37.767059,-122.405129,2,23272
3904,8101,85,3.97,3.97,37.315366,-121.91451,4,23293
3905,8155,75,4.05,0.562,37.768938,-122.405503,3,23272
3906,8160,1,31.8,42.027,37.799723,-122.278336,4,23272
3907,8162,75,4.05,0.562,37.768835,-122.405123,4,23272
3908,8384,1,18.8,34.984,37.701707,-121.887618,4,23285
3909,8496,1,31.8,42.027,37.799848,-122.278241,7,23285
